gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,4.019768977701526,1,1,1,0,0,0,0,0,0,0,1,2,35.46241357126813,14.157524451834659,0
0,1,1,1,9.635448415675944,1,2,2,0,0,0,0,0,0,1,1,2,85.0966580256409,29.430654732668476,1
0,0,0,0,6.837452431252002,1,2,2,0,0,0,0,0,0,0,1,2,77.07725152494365,24.504559086576723,0
1,0,1,1,6.659183843421804,0,0,1,0,0,0,0,0,0,1,1,2,44.609429495765404,19.6607159554186,1
0,0,1,1,12.863931848577842,1,2,2,0,0,0,0,0,0,2,1,0,87.9915064500328,34.957681006112736,0
0,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,0,2,36.97331755359249,6.512909859829205,1
0,0,1,1,7.510675925738778,1,2,1,0,0,0,0,0,0,1,1,1,63.69362867866822,23.455079947017015,0
0,0,1,0,12.863931848577842,1,2,1,0,0,0,0,0,0,2,0,0,51.41043603066845,29.701514602526505,0
0,0,0,0,2.3543600333591534,1,1,1,0,0,0,0,0,0,0,1,1,36.256242092236704,10.717866183738003,0
1,0,0,0,4.797235410357843,1,2,2,0,0,0,0,0,0,0,1,2,62.10113678725483,18.810883793493563,0
1,0,1,0,6.0956857775593525,1,2,2,0,0,0,0,0,0,0,1,2,68.63263788096049,21.660753616197077,0
1,0,0,0,1.9188812273419398,1,2,2,0,0,0,0,0,0,0,1,2,58.57903227731599,11.425783672644103,0
1,1,1,0,12.957168450726964,1,2,2,0,0,0,0,0,0,1,1,0,81.48493989847084,34.1987248036758,0
0,0,0,0,4.550327022775058,1,1,2,0,0,0,0,0,0,0,0,2,58.57903227731599,17.658189444404908,1
1,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,1,62.35469836274077,8.08291979289328,1
0,0,0,0,5.033832083042317,1,1,0,0,0,0,0,0,0,1,0,1,16.4868185443507,12.225703425018366,0
1,0,1,0,12.957168450726964,1,2,2,0,0,0,0,0,0,1,1,2,83.18609739042034,34.732550561563095,1
0,0,1,0,9.760781466760063,1,2,1,0,0,0,0,0,0,1,0,1,44.720930135303725,24.417274276649035,0
1,0,0,0,5.896995818306273,1,1,0,0,0,0,0,0,0,0,0,1,16.807326280653218,13.370794678866936,0
1,1,0,0,3.426487894744319,1,1,1,0,0,0,0,0,0,0,1,3,41.141907949706585,14.309746258905644,0
1,0,1,0,12.579837859434994,1,2,2,0,0,0,0,0,0,2,0,3,89.78819575030329,34.586881062976396,0
0,0,1,1,11.368912341194388,1,2,0,0,0,0,0,0,0,2,0,0,20.344285975425056,20.83921508315894,0
1,0,1,1,9.249207072716946,1,1,0,0,0,0,0,0,0,1,0,3,17.28723950583044,17.20012868746741,0
1,0,1,1,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,2,87.60361078107557,35.10862447334563,0
1,0,0,0,10.480955013645074,1,2,0,0,0,0,0,0,0,1,0,1,21.053773297731,19.73508840798765,0
1,1,1,0,10.93422337085282,1,2,2,0,0,0,0,0,0,0,1,2,83.0798552318296,31.341337055326417,0
1,0,1,1,8.846131973960185,1,1,0,0,0,0,0,0,0,1,0,3,16.767287835947858,16.904226904838964,0
0,0,1,0,12.483623768408517,1,2,2,0,0,0,0,0,0,2,1,0,84.63701743673734,34.059099651120356,0
1,0,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,0,3,24.847734183769102,5.470394922266372,0
0,0,0,0,11.044553271290134,1,1,2,0,0,0,0,0,0,0,1,3,62.680588297790756,29.07648336327767,0
0,0,1,1,8.707660136754283,1,1,0,0,0,0,0,0,0,0,0,3,17.686409108705085,16.33889560082037,0
1,0,0,0,1.9188812273419398,0,0,1,0,0,0,0,0,0,0,0,1,28.944076878258596,9.046126052433445,1
1,0,1,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,61.37622983902552,8.03185099222552,1
0,0,0,0,6.288663831856624,1,1,2,0,0,0,0,0,0,0,0,3,69.42313570249722,22.010442901616834,0
1,1,1,0,11.787012361386807,1,2,2,0,0,0,0,0,0,2,1,0,87.9915064500328,33.21497676169143,0
0,0,0,0,4.550327022775058,1,1,0,0,0,0,0,0,0,2,0,1,16.687189592178555,11.61859719017195,0
1,0,0,0,10.3644628661899,1,2,2,0,0,0,0,0,0,0,1,2,81.16566545063448,30.487409049240096,1
0,0,0,0,6.0956857775593525,1,1,1,0,0,0,0,0,0,0,0,2,39.71865839130292,18.045832536890245,1
1,0,1,1,11.787012361386807,1,2,2,0,0,0,0,0,0,2,0,1,87.42725019432662,32.98500913048223,0
0,0,1,0,12.957168450726964,1,2,0,0,0,0,0,0,0,2,0,1,20.856876515013276,22.731046897821912,0
0,0,0,0,9.379726766698884,1,1,0,0,0,0,0,0,0,1,0,3,16.967409307410687,17.49291248279608,0
1,0,1,0,11.683946792049891,1,1,2,0,0,0,0,0,0,1,1,1,63.15108571550151,29.62415148261015,0
0,0,1,1,1.4177755214453713,1,1,2,0,0,0,0,0,0,0,0,3,54.93065971415713,9.988220760371672,0
0,1,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,54.3085939464244,7.644561938808995,1
0,0,1,1,6.476368044190856,1,1,2,0,0,0,0,0,0,0,1,2,69.6026962054753,22.37124116686664,1
1,0,0,0,3.098700284591752,1,2,2,0,0,0,0,0,0,0,1,0,72.00536536626736,15.483436044847089,1
0,0,0,0,12.863931848577842,1,2,2,0,0,0,0,0,0,2,1,1,66.86941712265622,32.14447273459379,0
1,0,1,0,7.18153093392941,1,2,1,0,0,0,0,0,0,0,0,3,52.25548119615026,21.51586456293738,0
0,1,1,0,12.483623768408517,1,2,2,0,0,0,0,0,0,0,1,1,72.79292960698918,32.005761477667654,0
0,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,1,3,62.86158125933245,8.109150677210692,1
1,0,1,1,10.480955013645074,1,2,2,0,0,0,0,0,0,1,1,3,63.72978538868536,28.446213108986694,1
1,0,1,0,9.116820220023142,1,2,1,0,0,0,0,0,0,1,0,3,56.50169678909978,25.202889690487762,0
0,0,0,0,4.550327022775058,0,0,1,0,0,0,0,0,0,0,0,3,28.559614375411783,13.902190524830582,0
0,0,1,0,1.9188812273419398,1,1,0,0,0,0,0,0,0,0,1,1,17.486909229691864,6.806896741760659,1
1,0,1,0,6.0956857775593525,1,1,2,0,0,0,0,0,0,0,1,1,73.72283176917074,22.253863023347535,0
0,0,1,1,10.710051267511659,1,1,1,0,0,0,0,0,0,1,1,0,36.256242092236704,23.935318294070527,0
1,0,1,1,12.483623768408517,1,2,2,0,0,0,0,0,0,1,1,2,83.2923289464662,33.69004109661048,0
1,0,1,0,7.347856887306913,1,1,1,0,0,0,0,0,0,0,1,3,55.7348758604029,22.598003552544704,0
1,1,0,0,1.4177755214453713,1,2,2,0,0,0,0,0,0,0,1,2,61.194899285162414,10.1240617600509,1
0,0,0,0,4.019768977701526,1,1,0,0,0,0,0,0,0,0,0,1,16.807326280653218,10.811432864090005,0
1,0,0,1,4.291737218181439,0,0,1,0,0,0,0,0,0,1,0,3,32.806239632242615,14.222105013682711,0
1,0,1,0,12.769975193611486,1,1,0,0,0,0,0,0,0,2,0,1,16.92739912702332,20.50140551160897,0
0,0,0,0,4.019768977701526,1,1,1,0,0,0,0,0,0,0,1,0,53.6859746202092,15.84526708427759,0
1,0,0,0,2.3543600333591534,1,1,0,0,0,0,0,0,0,0,1,1,17.167355257613345,7.6172110194577725,0
1,0,0,0,1.4177755214453713,1,1,1,0,0,0,0,0,0,0,0,3,40.880019464779984,9.449851308697207,0
1,0,0,1,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,61.267436515594504,8.026136977283514,1
0,0,0,0,6.288663831856624,0,0,1,0,0,0,0,0,0,0,1,0,21.132493133425292,14.827513679938095,0
0,0,1,1,3.426487894744319,1,1,0,0,0,0,0,0,0,0,1,0,17.24728499220804,10.686283352414907,0
0,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,1,2,34.81879043184738,6.347400727141154,1
0,1,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,0,2,35.6515431219746,6.4122058171028655,0
1,0,1,1,4.019768977701526,1,1,0,0,0,0,0,0,0,1,0,3,17.24728499220804,10.636396558294337,0
1,0,0,0,1.9188812273419398,0,0,1,0,0,0,0,0,0,0,0,3,28.21326039823568,9.875923143938051,1
1,0,0,0,4.019768977701526,0,0,1,0,0,0,0,0,0,0,0,3,46.50205887422597,15.51499877847908,1
1,0,0,0,2.743799020423761,1,1,1,0,0,0,0,0,0,0,0,1,44.49790731157579,12.832634104974241,0
1,0,1,1,11.368912341194388,1,1,2,0,0,0,0,0,0,1,0,0,68.66858493762886,30.21177880165859,0
1,0,0,1,6.0956857775593525,1,2,1,0,0,0,0,0,0,0,0,3,45.87185629120283,18.761770216684102,0
0,1,0,0,10.596137654979096,1,2,2,0,0,0,0,0,0,0,1,2,73.90155389073215,29.76785194384449,1
0,0,1,0,12.769975193611486,1,2,1,0,0,0,0,0,0,2,0,3,61.63002264698985,31.163415393016912,0
1,0,0,0,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,1,82.3358619424469,34.36053154158032,0
1,1,0,0,3.098700284591752,1,1,2,0,0,0,0,0,0,0,0,2,58.17859488321603,14.470143086131936,1
0,1,1,0,5.896995818306273,1,2,2,0,0,0,0,0,0,0,1,2,72.90027309291777,21.53426350519387,0
0,0,1,0,7.980002076519969,0,0,1,0,0,0,0,0,0,0,1,2,37.08644175456695,20.520277007472476,0
1,0,1,0,3.098700284591752,1,2,2,0,0,0,0,0,0,0,1,2,80.38480272793035,15.563648029218525,1
0,0,1,0,12.090711140230347,1,2,2,0,0,0,0,0,0,2,0,2,78.46561198577263,32.32811137116371,0
0,0,1,0,5.692092685736443,1,2,2,0,0,0,0,0,0,0,1,0,57.7779431663707,20.292846298252147,1
0,0,0,0,11.683946792049891,1,1,1,0,0,0,0,0,0,1,1,0,48.610330664171165,27.63297675486782,0
1,0,0,0,1.9188812273419398,1,1,1,0,0,0,0,0,0,0,0,2,45.79767094139578,10.398174304657083,0
1,0,0,0,3.7322777297994865,0,0,1,0,0,0,0,0,0,0,1,3,24.341959771179685,11.685103039777898,0
1,1,1,0,3.426487894744319,1,2,2,0,0,0,0,0,0,0,1,2,65.53560621575012,16.426794435962442,1
1,0,0,0,12.579837859434994,1,1,0,0,0,0,0,0,0,2,0,1,16.727242279299613,21.013920149495924,0
1,0,1,1,12.579837859434994,1,2,2,0,0,0,0,0,0,2,0,1,84.95525086942764,33.98769268784788,0
1,1,1,0,10.93422337085282,1,2,2,0,0,0,0,0,0,1,1,2,81.23662379395564,31.299906868316658,0
0,0,1,1,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,1,82.08774763198883,34.50066597468837,0
1,0,1,0,8.42398709648365,1,1,0,0,0,0,0,0,0,1,0,3,16.4868185443507,15.984956216492412,0
1,0,1,0,12.957168450726964,1,1,0,0,0,0,0,0,0,2,0,0,17.087397796388053,20.934553261993546,0
0,0,1,1,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,1,1,54.93065971415713,7.680044392484085,0
0,0,1,1,9.760781466760063,1,1,1,0,0,0,0,0,0,1,0,1,50.343404736872586,25.490488256575468,0
1,0,0,0,7.347856887306913,1,2,0,0,0,0,0,0,0,2,0,1,20.81748040455704,16.77868824398314,1
0,0,0,0,10.12737714615498,1,1,1,0,0,0,0,0,0,0,1,0,40.84259627785326,24.14746674295416,0
1,0,1,1,9.884510261742308,0,0,1,0,0,0,0,0,0,1,1,1,47.90837505700067,25.153135363996753,0
0,0,1,0,9.116820220023142,1,2,1,0,0,0,0,0,0,1,0,3,61.70251993172169,25.883688806219695,0
1,1,0,0,6.476368044190856,1,2,2,0,0,0,0,0,0,0,1,1,66.4370588411391,22.185102966167783,1
1,0,0,0,2.3543600333591534,0,0,1,0,0,0,0,0,0,0,1,2,20.580985482917836,8.318519321430124,1
0,0,1,0,12.090711140230347,1,1,2,0,0,0,0,0,0,2,1,1,83.78793647194324,32.91168475126531,0
0,0,0,0,1.9188812273419398,1,1,2,0,0,0,0,0,0,0,0,3,69.96170901042525,11.868027216502767,0
0,0,1,1,12.386622738965807,1,2,0,0,0,0,0,0,0,2,1,1,21.250531517518684,21.971047163022018,0
0,0,0,0,7.826574651485156,1,2,2,0,0,0,0,0,0,0,1,2,80.66882107073019,26.05805388438069,1
1,1,0,0,3.7322777297994865,1,2,2,0,0,0,0,0,0,0,0,2,66.00448127351964,16.806317565264383,0
0,0,0,1,12.863931848577842,1,2,0,0,0,0,0,0,0,2,0,3,20.50210850694004,21.90103414634288,0
0,0,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,1,2,20.42320870345983,5.000355686147091,1
1,0,1,1,12.957168450726964,1,2,0,0,0,0,0,0,0,2,0,0,21.09313598109344,22.671492072596475,0
0,1,1,0,5.692092685736443,1,1,1,0,0,0,0,0,0,0,1,0,43.56770966477734,17.722339510815132,0
0,0,1,0,12.386622738965807,1,2,2,0,0,0,0,0,0,2,0,3,74.18743919496931,32.51301406260316,0
1,0,0,0,4.550327022775058,1,2,2,0,0,0,0,0,0,0,1,2,59.70639886291897,17.807342001212856,1
0,0,0,0,10.822734312222146,1,2,1,0,0,0,0,0,0,1,1,1,63.07871930301058,28.640691214342198,0
1,0,0,1,3.7322777297994865,0,0,1,0,0,0,0,0,0,0,1,2,31.472022825943004,13.246608148201943,0
0,0,0,0,5.261241157609829,1,1,2,0,0,0,0,0,0,0,1,2,71.53967097598475,20.54374830130437,0
1,0,0,0,2.3543600333591534,1,2,2,0,0,0,0,0,0,0,1,2,71.96955107848274,13.645468789470083,1
1,0,0,0,12.769975193611486,1,2,1,0,0,0,0,0,0,2,0,3,65.64383127537984,31.873117880914457,0
1,0,0,1,12.769975193611486,1,2,1,0,0,0,0,0,0,2,0,2,52.0351374782912,30.077605649813908,0
1,1,1,0,11.153757202423925,1,2,2,0,0,0,0,0,0,1,1,1,77.68267231037119,30.897664058511886,1
0,0,0,1,7.826574651485156,1,1,2,0,0,0,0,0,0,0,1,0,58.5426376901891,23.40642734266365,1
0,0,0,0,7.18153093392941,1,1,0,0,0,0,0,0,0,2,0,3,17.6465226194593,15.014478714291487,0
1,0,1,0,12.675282664274386,1,1,1,0,0,0,0,0,0,2,1,1,48.684174890976784,28.650701100148062,0
0,0,1,1,9.760781466760063,1,1,1,0,0,0,0,0,0,0,0,3,43.5304700404768,24.155520784380542,0
1,1,0,0,1.4177755214453713,1,1,2,0,0,0,0,0,0,0,1,2,54.67458156598858,9.679529443806606,1
1,1,0,0,9.379726766698884,1,2,2,0,0,0,0,0,0,0,1,2,76.43581278581044,28.45853892692163,0
0,0,1,1,10.12737714615498,1,2,2,0,0,0,0,0,0,2,1,0,83.54016143189152,30.093735889822636,0
0,0,1,1,12.957168450726964,1,2,1,0,0,0,0,0,0,2,1,0,62.86158125933245,31.466658474995274,0
1,0,0,0,9.249207072716946,1,1,0,0,0,0,0,0,0,2,0,3,17.28723950583044,17.154952305786917,0
0,0,1,0,12.957168450726964,1,2,1,0,0,0,0,0,0,2,1,0,53.35612603582695,29.9233682904304,0
0,0,0,0,0.8122712741111652,1,2,0,0,0,0,0,0,0,0,1,3,20.26534022498333,4.982333089243452,1
0,0,1,1,12.957168450726964,1,1,0,0,0,0,0,0,0,2,1,1,16.88738190789164,20.894588884831013,0
0,0,1,0,11.261866819542004,1,2,0,0,0,0,0,0,0,2,0,0,21.56505997554269,21.022692990745107,0
1,0,1,1,10.822734312222146,0,0,1,0,0,0,0,0,0,1,1,2,44.75809223795787,25.850252175255026,0
0,0,0,0,12.090711140230347,1,1,1,0,0,0,0,0,0,2,1,0,67.0855145368494,30.792594598258777,0
1,0,0,0,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,0,3,17.367127912602697,4.632813720597683,0
1,0,1,1,7.011477542199261,1,1,0,0,0,0,0,0,0,2,1,3,16.767287835947858,14.654743092419983,0
1,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,0,2,40.58055976330875,6.775386883577108,1
1,0,0,0,1.4177755214453713,1,2,1,0,0,0,0,0,0,0,1,3,43.41873639179739,9.282471309984308,0
1,1,0,0,10.93422337085282,1,2,2,0,0,0,0,0,0,0,0,1,82.37130207131922,31.640796117242736,0
1,0,0,0,8.982489280377507,1,2,1,0,0,0,0,0,0,1,0,3,43.49322795513539,22.80006663071164,0
1,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,0,3,36.67152258596014,6.4901430560273425,0
1,0,0,0,7.826574651485156,1,2,1,0,0,0,0,0,0,1,0,3,46.87245729122986,21.900440105255417,0
1,0,1,1,3.426487894744319,1,1,1,0,0,0,0,0,0,1,0,2,54.56480530472072,14.915176035675408,0
0,0,0,0,5.261241157609829,1,2,2,0,0,0,0,0,0,0,1,2,77.00600119246893,20.89859384072125,1
0,1,1,0,12.957168450726964,0,0,1,0,0,0,0,0,0,2,1,1,51.26336214076317,29.451355103122385,0
1,0,1,1,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,1,3,17.446988940266667,4.64296132061586,1
1,0,0,0,4.291737218181439,1,1,0,0,0,0,0,0,0,0,0,3,16.12569266916596,10.437209038128504,0
0,0,0,0,9.760781466760063,1,1,0,0,0,0,0,0,0,1,0,0,16.88738190789164,17.8855234402721,0
1,0,0,0,3.426487894744319,0,0,1,0,0,0,0,0,0,0,0,0,21.053773297731,10.998461667072277,0
0,0,0,0,2.3543600333591534,1,1,2,0,0,0,0,0,0,0,1,0,58.46984323851933,13.128449099340022,1
0,0,1,1,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,1,86.7568256691416,34.67040547439956,0
1,0,1,0,6.476368044190856,0,0,1,0,0,0,0,0,0,0,1,2,20.580985482917836,14.972462369181574,1
0,0,0,0,12.090711140230347,1,1,2,0,0,0,0,0,0,2,0,1,83.1506845163821,33.382411225689104,0
1,0,0,0,11.368912341194388,0,0,1,0,0,0,0,0,0,2,0,0,36.44505104028218,24.925726771132904,0
1,0,0,1,2.743799020423761,1,1,1,0,0,0,0,0,0,0,1,3,40.91744000971126,12.637283931849655,0
1,0,1,0,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,0,84.03565426084548,34.57764243576066,0
0,1,1,1,12.579837859434994,1,2,2,0,0,0,0,0,0,0,1,2,65.60775780058977,31.3976963593729,0
0,0,1,1,12.483623768408517,1,1,1,0,0,0,0,0,0,1,0,3,47.64955958908574,28.3727877125869,0
0,0,1,1,3.7322777297994865,1,1,1,0,0,0,0,0,0,0,0,0,36.14292045657467,13.730246886069216,0
0,0,1,1,10.93422337085282,1,2,2,0,0,0,0,0,0,0,1,0,71.79045877325663,29.609920396059533,0
1,0,1,1,6.0956857775593525,1,1,0,0,0,0,0,0,0,0,1,3,17.24728499220804,14.115038687793257,0
1,0,1,1,11.683946792049891,1,2,0,0,0,0,0,0,0,2,0,3,21.368520528276623,21.410089530298745,0
1,0,0,0,11.787012361386807,1,1,0,0,0,0,0,0,0,2,0,3,17.52682272548592,19.322463269732282,0
0,0,0,0,3.426487894744319,1,2,2,0,0,0,0,0,0,0,1,2,72.39923101476204,16.848123006113674,0
0,0,1,1,11.683946792049891,0,0,1,0,0,0,0,0,0,1,0,3,28.636538302050702,23.10573393197364,0
0,0,0,0,10.246618568763873,0,0,1,0,0,0,0,0,0,2,1,0,48.16708232581538,25.835776475014907,0
0,0,0,0,2.743799020423761,1,1,1,0,0,0,0,0,0,0,1,2,41.17931007671241,12.26724794171153,0
0,1,1,0,11.683946792049891,0,0,1,0,0,0,0,0,0,2,1,1,50.60112316951692,28.150562618044987,0
1,0,1,0,12.769975193611486,1,2,1,0,0,0,0,0,0,2,1,0,65.71597359453725,31.76114825082974,0
1,0,0,0,5.261241157609829,1,1,2,0,0,0,0,0,0,0,1,1,55.69834022122618,18.291448441024116,1
1,0,0,0,10.00669111053478,1,2,1,0,0,0,0,0,0,0,1,3,40.28092956358347,23.640001580515747,0
1,0,1,0,12.19018584077593,1,2,2,0,0,0,0,0,0,2,1,1,72.75714570183358,31.80872803813547,0
1,0,1,1,11.579925316612202,0,0,1,0,0,0,0,0,0,2,0,3,47.4276311372023,27.58641353229622,0
1,1,1,0,10.246618568763873,1,2,2,0,0,0,0,0,0,1,0,2,76.79221929191488,29.83218572989153,0
0,1,1,0,11.579925316612202,1,2,2,0,0,0,0,0,0,0,1,2,75.82962353198266,31.54987611633425,0
1,0,1,0,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,1,74.97318181988577,33.13826156284293,0
1,1,0,0,8.130622119655783,0,0,1,0,0,0,0,0,0,0,1,2,32.84429828048435,19.74251355316769,1
0,1,0,0,4.550327022775058,1,2,1,0,0,0,0,0,0,0,0,0,47.79746742969983,16.554041864001352,0
1,1,0,0,8.707660136754283,0,0,1,0,0,0,0,0,0,0,1,2,44.8324092909338,22.33134330346653,0
0,0,0,0,11.153757202423925,0,0,1,0,0,0,0,0,0,2,0,0,37.31261063740423,24.552217015238693,0
1,0,0,0,1.9188812273419398,0,0,1,0,0,0,0,0,0,0,1,2,40.61800152100884,10.259607578010936,1
1,0,1,1,12.957168450726964,1,2,0,0,0,0,0,0,0,2,0,3,20.93565194727537,22.67639433200637,0
1,0,1,1,9.508451350999776,1,2,2,0,0,0,0,0,0,0,1,2,65.75204244083577,26.8527787545122,1
1,0,1,1,1.4177755214453713,1,1,1,0,0,0,0,0,0,0,0,3,51.81472137651887,9.74934082691502,1
0,0,1,1,11.153757202423925,1,2,1,0,0,0,0,0,0,2,0,1,50.08558401739904,27.100594029168747,0
1,0,0,0,5.261241157609829,1,1,1,0,0,0,0,0,0,0,0,0,40.24346372941342,16.90944065867371,0
1,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,55.33288123505382,7.7028349138099115,1
1,0,0,0,4.291737218181439,1,2,2,0,0,0,0,0,0,0,1,2,72.93605151427661,18.53082593762651,1
1,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,0,2,40.28092956358347,6.7542279339738664,0
0,0,0,0,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,0,3,16.847357631852805,4.565977016779717,1
0,0,0,0,11.368912341194388,1,2,1,0,0,0,0,0,0,1,1,0,51.04268992133078,27.676932516961003,0
1,0,1,0,12.579837859434994,1,1,1,0,0,0,0,0,0,2,1,0,61.956208303243805,31.130075690267308,0
1,0,1,1,5.261241157609829,1,1,0,0,0,0,0,0,0,1,1,3,16.64712975596129,12.41670521247851,0
0,0,1,1,12.579837859434994,1,1,2,0,0,0,0,0,0,2,1,2,76.29321388657998,32.85901625317547,0
0,1,1,0,11.261866819542004,1,2,2,0,0,0,0,0,0,0,1,2,57.88723316764874,28.49188186998534,0
1,0,0,0,5.692092685736443,0,0,1,0,0,0,0,0,0,0,1,2,31.777362273238403,16.56538856581361,0
0,1,0,0,4.019768977701526,1,1,2,0,0,0,0,0,0,0,1,2,61.91997206276999,16.976504353048743,0
0,0,1,1,5.261241157609829,1,1,1,0,0,0,0,0,0,0,1,2,51.63098574638816,18.435554176812825,1
0,1,1,0,11.579925316612202,1,2,2,0,0,0,0,0,0,0,1,2,75.6869358928403,31.59945494639403,1
0,0,0,0,11.044553271290134,0,0,1,0,0,0,0,0,0,0,1,0,37.38797680217098,24.88776335810327,0
0,0,1,0,12.769975193611486,1,2,2,0,0,0,0,0,0,2,1,1,76.15059417993213,33.24026416930227,0
1,1,1,1,5.261241157609829,1,2,2,0,0,0,0,0,0,0,1,2,73.61558227383814,20.584722250664942,0
0,0,1,1,6.837452431252002,1,1,1,0,0,0,0,0,0,1,1,0,53.13613910645679,21.451888017358254,1
1,0,1,0,4.291737218181439,1,2,2,0,0,0,0,0,0,0,1,1,60.90468338266138,17.312195882379143,0
1,0,1,1,7.980002076519969,1,2,0,0,0,0,0,0,0,2,0,3,21.879242964628084,16.7821004584702,0
1,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,1,2,54.67458156598858,7.665472598558168,1
0,0,1,0,10.596137654979096,1,2,1,0,0,0,0,0,0,1,0,2,65.39128447787301,28.505981589899786,1
1,1,1,0,12.579837859434994,1,2,2,0,0,0,0,0,0,0,1,2,76.7565844612892,33.113523267000176,1
1,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,60.832112616479584,8.003200287614883,1
1,0,0,0,8.130622119655783,0,0,1,0,0,0,0,0,0,1,1,1,32.88235354904095,19.814362196623865,0
1,0,1,0,12.957168450726964,1,2,1,0,0,0,0,0,0,2,0,1,61.666272118212596,30.94493762299166,0
1,0,0,0,4.291737218181439,1,1,0,0,0,0,0,0,0,0,1,3,17.766161973548048,12.022925947523865,0
0,0,0,0,3.426487894744319,1,2,2,0,0,0,0,0,0,0,0,2,57.59575744274753,15.33129605772578,1
1,0,0,0,4.019768977701526,1,2,2,0,0,0,0,0,0,0,1,2,58.43344337148592,16.88781579990577,1
1,0,0,1,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,0,3,40.093573472483904,6.740940806073831,0
1,0,0,0,6.476368044190856,1,2,1,0,0,0,0,0,0,0,1,1,54.16214534983212,20.695063983581306,0
1,0,0,0,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,1,3,17.24728499220804,4.617525760466673,0
1,0,0,0,7.980002076519969,1,2,2,0,0,0,0,0,0,0,1,1,59.342914527724965,23.88575394237933,0
0,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,57.88723316764874,7.844879863332313,0
0,0,0,0,1.9188812273419398,1,1,2,0,0,0,0,0,0,0,1,3,63.910545008407105,11.462196238589932,0
1,0,0,0,6.476368044190856,1,1,2,0,0,0,0,0,0,0,1,0,69.02797498994887,22.71967304779234,0
0,0,0,1,12.19018584077593,1,1,2,0,0,0,0,0,0,0,1,1,76.00795362135196,32.143286191263996,0
0,0,0,0,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,1,3,17.207323581955784,4.6124118785837664,1
1,0,0,0,3.098700284591752,0,0,1,0,0,0,0,0,0,0,0,0,24.497666798401013,10.398174304657083,0
0,0,1,0,10.710051267511659,1,1,0,0,0,0,0,0,0,2,0,2,16.88738190789164,18.879694105160578,0
0,0,0,0,3.098700284591752,1,1,1,0,0,0,0,0,0,0,1,0,46.983532585879814,13.323640591912033,0
0,0,1,1,3.426487894744319,1,1,1,0,0,0,0,0,0,0,0,2,36.21847124300328,13.283945269592921,0
0,0,1,1,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,1,70.03349431676246,32.63840078284215,0
0,0,1,0,3.7322777297994865,1,1,1,0,0,0,0,0,0,0,1,0,39.831161441841196,14.017633728282055,0
1,0,1,1,12.483623768408517,1,2,2,0,0,0,0,0,0,2,0,1,81.37852596017783,33.32823916375975,0
1,1,1,0,7.18153093392941,1,2,2,0,0,0,0,0,0,0,1,2,72.00536536626736,24.039946900080807,1
1,0,1,0,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,1,72.64978574604469,33.20925969015183,0
0,0,1,1,8.56697911804015,1,1,0,0,0,0,0,0,0,1,1,0,16.60706275193023,16.0446740475037,0
0,0,0,0,1.4177755214453713,0,0,1,0,0,0,0,0,0,0,1,2,21.053773297731,7.069239673364584,1
0,0,1,0,12.769975193611486,1,1,1,0,0,0,0,0,0,2,0,3,53.4660930975106,29.669389306854367,0
1,0,0,0,6.837452431252002,1,1,1,0,0,0,0,0,0,1,0,0,51.48396073858401,21.014578427321425,0
